Código Centro,Empresa,Especie,Toneladas Cosechadas,Mes Inicio Ciclo,Mes Fin Ciclo,Periodo Información,ciclo_dias,Empresa_LE,Especie_LE,Código Centro_LE,Periodo Información_1er Semestre 2023,Periodo Información_1er Semestre 2024,Periodo Información_2do Semestre 2023,Periodo Información_nan,Ton_scaled_standard,Ton_scaled_minmax,Ton_scaled_robust,Ton_log1p,Ton_sqrt,Ton_yeojohnson,Ton_norm_l2
110248,EXPORTADORA LOS FIORDOS LTDA.,SALMON DEL ATLANTICO,2577.0,2023-07-01,2023-10-31,2do Semestre 2023,122.0,13,5,196,0.0,0.0,1.0,0.0,-1.5012739426939632,0.00020312316924746908,-1.2982954074516129,7.8547691834991324,50.76416058598822,126.00870743993929,1.0
110258,EXPORTADORA LOS FIORDOS LTDA.,SALMON DEL ATLANTICO,2535.0,2023-07-01,2023-10-31,2do Semestre 2023,122.0,13,5,198,0.0,0.0,1.0,0.0,-1.5012946639470295,0.00019979587864357137,-1.2983119844838977,7.8383433155571165,50.34878350069642,124.88192465113708,1.0
110267,MULTI X S.A.,SALMON DEL ATLANTICO,3504915.0,2022-06-01,2023-08-31,2do Semestre 2023,456.0,17,5,201,0.0,0.0,1.0,0.0,0.22665062925610405,0.2776625593376727,0.0840467377584537,15.069677112400448,1872.141821550921,6238.899492969476,1.0
110268,MULTI X S.A.,SALMON DEL ATLANTICO,6113326.0,2022-07-01,2023-08-31,2do Semestre 2023,426.0,17,5,202,0.0,0.0,1.0,0.0,1.5135445443050932,0.48430402151394414,1.1135637225067947,15.625981700137032,2472.5141051164906,8420.387076865696,1.0
110279,CERMAQ CHILE S.A.,SALMON DEL ATLANTICO,2217935.0,2022-08-01,2023-07-31,2do Semestre 2023,364.0,10,5,208,0.0,0.0,1.0,0.0,-0.4082979010137607,0.17570645311376173,-0.4239130005770386,14.612087591651974,1489.2733127267138,4875.097457314696,1.0
110302,SALMOCONCESIONES XI REGION S.A.,SALMON COHO,1395409.0,2023-02-01,2023-12-31,2do Semestre 2023,333.0,24,4,217,0.0,0.0,1.0,0.0,-0.8141019343388712,0.1105449523694389,-0.7485568114630967,14.148698836865494,1181.274311919124,3797.437767111753,1.0
110338,COOKE AQUACULTURE CHILE S.A.,SALMON COHO,20058.0,2023-01-01,2023-08-31,2do Semestre 2023,242.0,11,4,224,0.0,0.0,1.0,0.0,-1.4926494611498464,0.0015879890513126043,-1.291395809799868,9.906433209824698,141.62626874983326,384.41849935598805,1.0
110340,COOKE AQUACULTURE CHILE S.A.,SALMON DEL ATLANTICO,4396668.0,2022-04-01,2023-08-31,2do Semestre 2023,517.0,11,5,226,0.0,0.0,1.0,0.0,0.6666087146294142,0.34830830643047234,0.43601383945381045,15.296357766730326,2096.823311583501,7049.728059658388,1.0
110344,EXPORTADORA LOS FIORDOS LTDA.,SALMON DEL ATLANTICO,3634.0,2023-07-01,2023-09-30,2do Semestre 2023,91.0,13,5,229,0.0,0.0,1.0,0.0,-1.5007524578251266,0.0002868599827788945,-1.2978782188057747,8.19836438996762,60.28266749240614,152.01659932818455,1.0
110345,SALMONES DE CHILE S.A.,TRUCHA ARCOIRIS,31767.0,2023-04-01,2023-07-31,2do Semestre 2023,121.0,30,6,230,0.0,0.0,1.0,0.0,-1.4868726718128482,0.00251559013895637,-1.2867743700135694,10.366214772811087,178.2329935786301,493.021301352509,1.0
110384,MULTI X S.A.,SALMON DEL ATLANTICO,5599541.0,2022-09-01,2023-10-31,2do Semestre 2023,425.0,17,5,236,0.0,0.0,1.0,0.0,1.2600619489075715,0.44360135477766843,0.9107772812561917,15.538195366646457,2366.334929801781,8031.247273157452,1.0
110416,NUEVA CERMAQ CHILE S.A.,SALMON COHO,100355.0,2022-12-01,2023-11-30,2do Semestre 2023,364.0,20,4,242,0.0,0.0,1.0,0.0,-1.4530338788291581,0.007949214137531023,-1.259703286909749,11.516479143169526,316.7885730262378,917.9389059959112,1.0
110417,NUEVA CERMAQ CHILE S.A.,SALMON COHO,1006613.0,2022-05-01,2023-11-30,2do Semestre 2023,578.0,20,4,243,0.0,0.0,1.0,0.0,-1.0059195607004328,0.07974406480674819,-0.9020111887074098,13.82210278143352,1003.3010515294001,3184.3246880205143,1.0
110426,MULTI X S.A.,SALMON DEL ATLANTICO,2919516.0,2022-12-01,2023-12-31,2do Semestre 2023,395.0,17,5,244,0.0,0.0,1.0,0.0,-0.06216367607222161,0.231286545236932,-0.14700512230297605,14.886928749603658,1708.6591234064213,5653.618063343154,1.0
110431,MULTI X S.A.,SALMON DEL ATLANTICO,3391331.0,2022-11-01,2023-12-31,2do Semestre 2023,425.0,17,5,246,0.0,0.0,1.0,0.0,0.17061246715399497,0.2686642980054556,0.039216127400018785,15.036733322537627,1841.5566784652597,6129.088899599371,1.0
110489,"AQUACHILE S.A., EMPRESAS",SALMON DEL ATLANTICO,3781.0,2023-06-01,2023-10-31,2do Semestre 2023,152.0,5,5,260,0.0,0.0,1.0,0.0,-1.5006799334393943,0.00029850549989253645,-1.2978201991927774,8.238008249218403,61.48983655857283,155.33910954101225,1.0
110516,AQUAINNOVO SPA,SALMON COHO,1645037.0,2023-02-01,2023-10-31,2do Semestre 2023,272.0,7,4,271,0.0,0.0,1.0,0.0,-0.690944673375837,0.13032078329490973,-0.6500308253862251,14.313274042218753,1282.589957858707,4149.767937624287,1.0
110523,AQUACHILE MAULLIN LIMITADA,SALMON COHO,2586067.0,2023-02-01,2023-12-31,2do Semestre 2023,333.0,4,4,273,0.0,0.0,1.0,0.0,-0.2266751311608447,0.20487031369933478,-0.2786145232169231,14.765649133405189,1608.1253060629324,5295.83035845524,1.0
110579,SALMONES ANTARTICA S.A.,TRUCHA ARCOIRIS,3698703.0,2022-08-01,2023-09-30,2do Semestre 2023,425.0,25,6,288,0.0,0.0,1.0,0.0,0.3222584909042544,0.2930146781840567,0.16053316472123352,15.123493045985223,1923.2012375204006,6422.529291028204,1.0
110590,CERMAQ CHILE S.A.,SALMON DEL ATLANTICO,3941592.0,2022-05-01,2023-08-31,2do Semestre 2023,487.0,10,5,291,0.0,0.0,1.0,0.0,0.4420909774764755,0.31225663741001164,0.2563993264988597,15.187095514281756,1985.3443026336768,6646.531271202407,1.0
110617,ACUICOLA PUYUHUAPI S.A.,SALMON DEL ATLANTICO,1409212.0,2021-01-01,2023-08-31,2do Semestre 2023,972.0,1,5,295,0.0,0.0,1.0,0.0,-0.8072920425275649,0.11163844266004842,-0.74310888821002,14.15854195049892,1187.1023544749628,3817.6433013494493,1.0
110652,AUSTRALIS MAR S.A.,SALMON DEL ATLANTICO,4061947.0,2022-08-01,2023-09-30,2do Semestre 2023,425.0,8,5,308,0.0,0.0,1.0,0.0,0.5014697015907815,0.3217913055202999,0.30390239127637625,15.217173219464948,2015.4272499894407,6755.165817419781,1.0
110671,CULTIVOS YADRAN S.A.,SALMON DEL ATLANTICO,4467696.0,2022-09-01,2023-12-31,2do Semestre 2023,486.0,12,5,313,0.0,0.0,1.0,0.0,0.7016513137436257,0.35393523016889245,0.46404796919513774,15.312383621294208,2113.692503653263,7110.888016219379,1.0
110692,"TORNAGALEONES S.A., GRANJA MARINA",SALMON DEL ATLANTICO,564158.0,2022-09-01,2023-11-30,2do Semestre 2023,455.0,34,5,317,0.0,0.0,1.0,0.0,-1.2242105613069323,0.04469224661275875,-1.0766443034607318,13.243091405643277,751.1045200236782,2330.3439998358417,1.0
110704,"AQUACHILE S.A., EMPRESAS",SALMON COHO,2587321.0,2023-03-01,2023-12-31,2do Semestre 2023,305.0,5,4,322,0.0,0.0,1.0,0.0,-0.2260564537478636,0.20496965709022258,-0.2781195803958437,14.766133921918934,1608.5151537986828,5297.214491941469,1.0
110722,AUSTRALIS MAR S.A.,SALMON DEL ATLANTICO,2937511.0,2022-12-01,2023-12-31,2do Semestre 2023,395.0,8,5,328,0.0,0.0,1.0,0.0,-0.053285605859626065,0.23271213081829245,-0.13990265335136282,14.89307352253259,1713.9168591270698,5672.375641287138,1.0
110726,MULTI X S.A.,SALMON DEL ATLANTICO,619626.0,2022-09-01,2023-11-30,2do Semestre 2023,455.0,17,5,330,0.0,0.0,1.0,0.0,-1.1968446930906362,0.04908648840363965,-1.0547515694897354,13.336872963076392,787.1632613378243,2451.2327355517723,1.0
110767,SALMONES BLUMAR S.A.,SALMON DEL ATLANTICO,2040846.0,2022-08-01,2023-08-31,2do Semestre 2023,395.0,28,5,343,0.0,0.0,1.0,0.0,-0.49566709111536295,0.1616772491672465,-0.4938084784415695,14.528875475728789,1428.5818142479625,4661.243507153081,1.0
110771,SALMONES BLUMAR S.A.,SALMON DEL ATLANTICO,3806827.0,2022-10-01,2023-11-30,2do Semestre 2023,425.0,28,5,344,0.0,0.0,1.0,0.0,0.3756028901077376,0.301580391737767,0.20320876088262435,15.152306854412286,1951.1091717277125,6523.058185254655,1.0
110778,AUSTRALIS MAR S.A.,SALMON DEL ATLANTICO,2404369.0,2022-09-01,2023-10-31,2do Semestre 2023,425.0,8,5,348,0.0,0.0,1.0,0.0,-0.316318232104895,0.1904759792196442,-0.35032913302910534,14.692798472944034,1550.6027860158126,5091.888780622866,1.0
110836,SALMONES BLUMAR S.A.,SALMON DEL ATLANTICO,4152597.0,2022-08-01,2023-12-31,2do Semestre 2023,517.0,28,5,364,0.0,0.0,1.0,0.0,0.5461930727923257,0.3289727077403791,0.33968115262473625,15.239244720431925,2037.7921876383764,6836.011178808463,1.0
110849,"AQUACHILE S.A., EMPRESAS",SALMON DEL ATLANTICO,2201.0,2023-07-01,2023-09-30,2do Semestre 2023,91.0,5,5,368,0.0,0.0,1.0,0.0,-1.5014594472452238,0.0001733359962220992,-1.2984438113596877,7.697121317282625,46.9148164229596,115.59502763116538,1.0
110918,EXPORTADORA LOS FIORDOS LTDA.,SALMON COHO,2818504.0,2023-03-01,2023-12-31,2do Semestre 2023,305.0,13,4,387,0.0,0.0,1.0,0.0,-0.11199927642313583,0.22328425289214834,-0.18687367433078125,14.851717160495452,1678.840075766599,5547.320429235934,1.0
110944,EXPORTADORA LOS FIORDOS LTDA.,SALMON COHO,1981438.0,2023-02-01,2023-12-31,2do Semestre 2023,333.0,13,4,394,0.0,0.0,1.0,0.0,-0.5249768102145503,0.15697087582923805,-0.5172562959173927,14.499333906379745,1407.6356062561078,4587.599274561255,1.0
110953,EXPORTADORA LOS FIORDOS LTDA.,SALMON DEL ATLANTICO,3805.0,2023-03-01,2023-07-31,2do Semestre 2023,152.0,13,5,396,0.0,0.0,1.0,0.0,-1.5006680927233564,0.00030040680880904944,-1.2978107266029004,8.244334047856094,61.68468205316454,155.8758654052377,1.0
120066,AQUACHILE MAGALLANES SPA.,SALMON DEL ATLANTICO,955.0,2023-06-01,2023-09-30,2do Semestre 2023,121.0,3,5,398,0.0,0.0,1.0,0.0,-1.502074177752859,7.462637497313411e-05,-1.298935596650808,6.862757913051401,30.903074280724887,73.06323405411524,1.0
120068,NOVA AUSTRAL S.A.,SALMON DEL ATLANTICO,862148.0,2022-01-01,2023-09-30,2do Semestre 2023,637.0,19,5,400,0.0,0.0,1.0,0.0,-1.0771932708011616,0.06829937344741292,-0.95903025939898,13.667183388536635,928.5192512813076,2929.1384468153133,1.0
120080,AQUACHILE MAGALLANES SPA.,SALMON DEL ATLANTICO,3138517.0,2022-08-01,2023-11-30,2do Semestre 2023,486.0,3,5,403,0.0,0.0,1.0,0.0,0.04588335113692744,0.2486360683213177,-0.06056734498304012,14.95926127194711,1771.58601258872,5878.407916167321,1.0
120210,SALMONES BLUMAR MAGALLANES SpA,SALMON DEL ATLANTICO,5075874.0,2022-04-01,2023-10-31,2do Semestre 2023,578.0,27,5,435,0.0,0.0,1.0,0.0,1.0017039386814381,0.4021158240950185,0.704090501123686,15.44000948182368,2252.970039747533,7617.269854229623,1.0
100104,CERMAQ CHILE S.A.,SALMON COHO,3936891.0,2023-01-01,2023-10-31,2do Semestre 2023,303.0,10,4,1,0.0,0.0,1.0,0.0,0.4397716772225488,0.31188421852598963,0.25454388295667946,15.185902137494745,1984.160023788404,6642.257247280546,1.0
100120,PRODUCTOS DEL MAR VENTISQUEROS S.A.,SALMON COHO,4474006.0,2023-04-01,2023-11-30,2do Semestre 2023,243.0,22,4,3,0.0,0.0,1.0,0.0,0.704764435335261,0.35443511597152566,0.4665384709503297,15.313794985626428,2115.184625511447,7116.299597238298,1.0
100195,MOWI CHILE S.A.,SALMON COHO,3529512.0,2023-01-01,2023-10-31,2do Semestre 2023,303.0,16,4,9,0.0,0.0,1.0,0.0,0.2387858831054629,0.2796111633134839,0.0937549583087638,15.076670459052133,1878.6995502208435,6262.462107857228,1.0
100208,AQUACHILE MAULLIN LIMITADA,SALMON COHO,4334092.0,2023-01-01,2023-10-31,2do Semestre 2023,303.0,4,4,10,0.0,0.0,1.0,0.0,0.635736021013222,0.3433509603154842,0.41131564011420785,15.282022919085412,2081.8482173299763,6995.467263445914,1.0
100219,AQUACHILE MAULLIN LIMITADA,SALMON COHO,270438.0,2023-01-01,2023-09-30,2do Semestre 2023,272.0,4,4,12,0.0,0.0,1.0,0.0,-1.3691211910842906,0.021423394322834174,-1.1925730159068466,12.50780184351992,520.0365371779179,1567.378284472174,1.0
100245,AQUACHILE MAULLIN LIMITADA,SALMON COHO,1678283.0,2022-12-01,2023-08-31,2do Semestre 2023,273.0,4,4,14,0.0,0.0,1.0,0.0,-0.6745423214843143,0.13295457147150933,-0.6369089202589491,14.333282400794353,1295.48562323169,4194.772392313792,1.0
100391,MOWI CHILE S.A.,SALMON DEL ATLANTICO,5203998.0,2022-11-01,2023-12-31,2do Semestre 2023,425.0,16,5,18,0.0,0.0,1.0,0.0,1.064915601249851,0.41226596174582303,0.7546599221826742,15.464937926454638,2281.2273012569353,7720.309238818998,1.0
100397,SALMONES AYSEN S.A.,SALMON COHO,177162.0,2023-02-01,2023-11-30,2do Semestre 2023,302.0,26,4,20,0.0,0.0,1.0,0.0,-1.4151401339656502,0.014033957218806513,-1.2293882364642612,12.08482549173887,420.90616531478844,1247.5387603764602,1.0
100413,MOWI CHILE S.A.,SALMON DEL ATLANTICO,5091193.0,2023-07-01,2023-10-31,2do Semestre 2023,122.0,16,5,22,0.0,0.0,1.0,0.0,1.0092617690558061,0.4033294137321878,0.7101367763040006,15.443022938620825,2256.367213021852,7629.6522725015,1.0
100416,"AQUACHILE S.A., EMPRESAS",SALMON COHO,2909465.0,2022-11-01,2023-07-31,2do Semestre 2023,272.0,5,4,23,0.0,0.0,1.0,0.0,-0.06712246927626705,0.23049029290693734,-0.15097216400526361,14.883480117153905,1705.7153924380234,5643.11792225207,1.0
100469,"TORNAGALEONES S.A., GRANJA MARINA",SALMON COHO,4343201.0,2023-02-01,2023-11-30,2do Semestre 2023,302.0,34,4,27,0.0,0.0,1.0,0.0,0.6402300661127792,0.3440725862705057,0.4149108826638186,15.284122422063234,2084.0347885771967,7003.388205115597,1.0
100503,TRUSAL S.A.,SALMON COHO,4852932.0,2023-04-01,2023-11-30,2do Semestre 2023,243.0,35,4,29,0.0,0.0,1.0,0.0,0.8917125672262296,0.38445409024230043,0.6160972456076785,15.395093822398788,2202.937130287653,7435.073171076157,1.0
100603,FIORDO BLANCO S.A.,SALMON COHO,2585411.0,2023-04-01,2023-12-31,2do Semestre 2023,274.0,14,4,36,0.0,0.0,1.0,0.0,-0.2269987773992144,0.2048183445889501,-0.2788734406735643,14.765395434269344,1607.9213289212878,5295.10615894293,1.0
100663,SALMOCONCESIONES S.A.,SALMON COHO,3097097.0,2022-12-01,2023-10-31,2do Semestre 2023,334.0,23,4,39,0.0,0.0,1.0,0.0,0.025448248708157917,0.24535472601623576,-0.07691545634596424,14.945976101980687,1759.857096471188,5836.461679970917,1.0
100679,AQUACHILE MAULLIN LIMITADA,SALMON DEL ATLANTICO,656777.0,2022-07-01,2023-08-31,2do Semestre 2023,426.0,4,5,41,0.0,0.0,1.0,0.0,-1.1785157580271108,0.05202963538519687,-1.0400883950512032,13.395101340822455,810.4177934867917,2529.4246678972618,1.0
100974,AQUACHILE MAULLIN LIMITADA,SALMON COHO,5377628.0,2023-04-01,2023-12-31,2do Semestre 2023,274.0,4,4,44,0.0,0.0,1.0,0.0,1.1505782481524887,0.4260211395447458,0.8231901630311657,15.497758128678694,2318.9713236691823,7858.096513076756,1.0
101045,"AQUACHILE S.A., EMPRESAS",SALMON COHO,4874779.0,2023-01-01,2023-10-31,2do Semestre 2023,303.0,5,4,49,0.0,0.0,1.0,0.0,0.9024910723629107,0.3861848359047612,0.6247200652345689,15.399585533190649,2207.8901693698444,7453.09562061148,1.0
101293,PRODUCTOS DEL MAR VENTISQUEROS S.A.,SALMON DEL ATLANTICO,5421019.0,2022-09-01,2023-09-30,2do Semestre 2023,394.0,22,5,53,0.0,0.0,1.0,0.0,1.1719857693858722,0.4294586268445964,0.840316210837748,15.505794547591877,2328.3081840684235,7892.208411549622,1.0
101498,"AQUACHILE S.A., EMPRESAS",SALMON DEL ATLANTICO,13.0,2023-09-01,2023-11-30,2do Semestre 2023,90.0,5,5,59,0.0,0.0,1.0,0.0,-1.5025389258573472,0.0,-1.2993073958034849,2.6390573296152584,3.605551275463989,5.837856733488092,1.0
101607,"TORNAGALEONES S.A., GRANJA MARINA",SALMON COHO,4110003.0,2023-04-01,2023-12-31,2do Semestre 2023,274.0,34,4,62,0.0,0.0,1.0,0.0,0.5251787620040348,0.3255983597407977,0.32286967374032316,15.228934559707954,2027.3142331666297,6798.1265608809745,1.0
101962,SALMONES AYSEN S.A.,SALMON COHO,3223114.0,2022-12-01,2023-10-31,2do Semestre 2023,334.0,26,4,73,0.0,0.0,1.0,0.0,0.08762039508107555,0.25533794458841136,-0.02717764973993794,14.985858841203529,1795.3033169913099,5963.294186327732,1.0
102016,CERMAQ CHILE S.A.,SALMON DEL ATLANTICO,553629.0,2022-05-01,2023-08-31,2do Semestre 2023,487.0,10,5,81,0.0,0.0,1.0,0.0,-1.2294051821053997,0.04385812654684354,-1.080800007578072,13.224251872568777,744.0624973750525,2306.7872178903,1.0
102042,INVERMAR S.A.,SALMON COHO,5375953.0,2022-12-01,2023-11-30,2do Semestre 2023,364.0,15,4,83,0.0,0.0,1.0,0.0,1.149751864845676,0.4258884440266142,0.8225290551959918,15.497446604600896,2318.610144030255,7856.777169888462,1.0
102054,PRODUCTOS DEL MAR VENTISQUEROS S.A.,SALMON COHO,6312004.0,2023-01-01,2023-11-30,2do Semestre 2023,333.0,22,4,85,0.0,0.0,1.0,0.0,1.611564951845969,0.5000435320520676,1.191980189657037,15.657963933649485,2512.3701956519067,8566.79581220013,1.0
102064,"AQUACHILE S.A., EMPRESAS",SALMON DEL ATLANTICO,1457.0,2023-09-01,2023-11-30,2do Semestre 2023,90.0,5,5,86,0.0,0.0,1.0,0.0,-1.5018265094423993,0.0001143954198101971,-1.2987374616458782,7.284820912568604,38.17066936798463,92.19586230191366,1.0
102069,PRODUCTOS DEL MAR VENTISQUEROS S.A.,SALMON DEL ATLANTICO,7445926.0,2022-11-01,2023-12-31,2do Semestre 2023,425.0,22,5,88,0.0,0.0,1.0,0.0,2.1710003023103623,0.589874199103327,1.6395292754337065,15.823177729445172,2728.722411679136,9364.638382028987,1.0
102072,"AQUACHILE S.A., EMPRESAS",SALMON DEL ATLANTICO,586.0,2023-09-01,2023-11-30,2do Semestre 2023,90.0,5,5,89,0.0,0.0,1.0,0.0,-1.5022562287619419,4.539375038174718e-05,-1.2990812377201686,6.375024819828097,24.20743687382041,55.74775463737204,1.0
102077,PRODUCTOS DEL MAR VENTISQUEROS S.A.,SALMON DEL ATLANTICO,4722709.0,2022-08-01,2023-08-31,2do Semestre 2023,395.0,22,5,91,0.0,0.0,1.0,0.0,0.8274653353676673,0.37413766728250586,0.5646993676256874,15.367893345341603,2173.179467968534,7326.861547660865,1.0
102122,PRODUCTOS DEL MAR VENTISQUEROS S.A.,SALMON COHO,3020486.0,2023-04-01,2023-12-31,2do Semestre 2023,274.0,22,4,96,0.0,0.0,1.0,0.0,-0.01234879697437375,0.23928551029111178,-0.1071531473074558,14.92092863462848,1737.9545448601352,5758.1896451058155,1.0
102129,CULTIVOS YADRAN S.A.,SALMON DEL ATLANTICO,3721575.0,2022-07-01,2023-10-31,2do Semestre 2023,487.0,12,5,98,0.0,0.0,1.0,0.0,0.33354269328838804,0.29482662558149353,0.16956054287412586,15.12965779244648,1929.1384087203282,6443.906502126383,1.0
102135,PRODUCTOS DEL MAR VENTISQUEROS S.A.,SALMON COHO,1356675.0,2023-02-01,2023-08-31,2do Semestre 2023,211.0,22,4,99,0.0,0.0,1.0,0.0,-0.8332118632977307,0.10747639822059668,-0.7638447821422736,14.120548148333883,1164.7639245787104,3740.2392569473423,1.0
102255,"AQUACHILE S.A., EMPRESAS",SALMON DEL ATLANTICO,2678713.0,2022-06-01,2023-07-31,2do Semestre 2023,425.0,5,5,105,0.0,0.0,1.0,0.0,-0.18096700707548058,0.21220984144430396,-0.24204795814378285,14.800847386575558,1636.6774269843156,5397.271756865605,1.0
102765,SALMONES CAMANCHACA S.A.,SALMON DEL ATLANTICO,4383162.0,2022-09-01,2023-09-30,2do Semestre 2023,394.0,29,5,120,0.0,0.0,1.0,0.0,0.6599453516790771,0.34723834483770466,0.430683139500463,15.293281167849306,2093.6002483759885,7038.0470522669,1.0
102945,PRODUCTOS DEL MAR VENTISQUEROS S.A.,SALMON COHO,2279253.0,2023-02-01,2023-09-30,2do Semestre 2023,241.0,22,4,127,0.0,0.0,1.0,0.0,-0.37804585826322257,0.18056413895304266,-0.39971132282349486,14.639358754408864,1509.719510372705,4947.296253661523,1.0
103457,CALETA BAY MAR SpA,TRUCHA ARCOIRIS,12903.0,2023-08-01,2023-09-30,2do Semestre 2023,60.0,9,6,137,0.0,0.0,1.0,0.0,-1.4961794746186499,0.0010211613305771746,-1.2942198256569832,9.465292619805044,113.59137291185453,302.69291600209885,1.0
103499,CALETA BAY MAR SpA,TRUCHA ARCOIRIS,9504.0,2023-07-01,2023-09-30,2do Semestre 2023,91.0,9,6,139,0.0,0.0,1.0,0.0,-1.4978564160275198,0.0007518884552760254,-1.29556138119833,9.15957325492253,97.48846085563153,256.4356492939427,1.0
103593,CALETA BAY MAR SpA,TRUCHA ARCOIRIS,1861001.0,2022-09-01,2023-07-31,2do Semestre 2023,333.0,9,6,141,0.0,0.0,1.0,0.0,-0.5843959901086525,0.1474297115801517,-0.5647917253769893,14.436625610314836,1364.1851047420214,4435.105628117787,1.0
103699,CERMAQ CHILE S.A.,SALMON DEL ATLANTICO,4606265.0,2022-03-01,2023-09-30,2do Semestre 2023,578.0,10,5,143,0.0,0.0,1.0,0.0,0.7700161546043732,0.3649128333044044,0.5187399403068961,15.342928108455135,2146.2210976504725,7228.928704610589,1.0
103748,"TORNAGALEONES S.A., GRANJA MARINA",SALMON COHO,6736108.0,2023-03-01,2023-12-31,2do Semestre 2023,305.0,34,4,148,0.0,0.0,1.0,0.0,1.8208022449519774,0.5336415619157684,1.3593703253755685,15.72299301648359,2595.4013177156244,8872.382432164746,1.0
103965,TRUSAL S.A.,SALMON COHO,3622943.0,2022-11-01,2023-08-31,2do Semestre 2023,303.0,35,4,154,0.0,0.0,1.0,0.0,0.2848812972779005,0.28701287970426403,0.13063135600913472,15.102797512954004,1903.403005146309,6351.281489111916,1.0
104063,CALETA BAY MAR SpA,TRUCHA ARCOIRIS,7275.0,2021-04-01,2023-08-31,2do Semestre 2023,882.0,9,6,156,0.0,0.0,1.0,0.0,-1.4989561225295411,0.0005753043896548831,-1.2964411479831672,8.892336539638013,85.2936105461599,221.7943977878032,1.0
104087,CALETA BAY MAR SpA,TRUCHA ARCOIRIS,885.0,2023-06-01,2023-08-31,2do Semestre 2023,91.0,9,6,157,0.0,0.0,1.0,0.0,-1.5021087131746362,6.908089063330461e-05,-1.2989632250379495,6.786716950605081,29.748949561287034,70.05539442396285,1.0
104150,TRUSAL S.A.,SALMON COHO,3487199.0,2023-01-01,2023-10-31,2do Semestre 2023,303.0,35,4,158,0.0,0.0,1.0,0.0,0.21791020736744926,0.27625907647246667,0.07705438766416195,15.06460967990632,1867.40434828668,6221.881238965417,1.0
104413,INVERMAR S.A.,SALMON COHO,2243791.0,2023-04-01,2023-12-31,2do Semestre 2023,274.0,15,4,161,0.0,0.0,1.0,0.0,-0.3955415029355795,0.17775479658648505,-0.41370786374942475,14.623677849706487,1497.9289035197899,4905.652389457867,1.0
110047,SALMONES ANTARTICA S.A.,TRUCHA ARCOIRIS,5559398.0,2022-07-01,2023-08-31,2do Semestre 2023,426.0,25,6,164,0.0,0.0,1.0,0.0,1.240256871244653,0.4404211779511859,0.8949331906129792,15.53100056685906,2357.837568620875,8000.162826913428,1.0
110059,EXPORTADORA LOS FIORDOS LTDA.,SALMON DEL ATLANTICO,4512118.0,2022-09-01,2023-12-31,2do Semestre 2023,486.0,13,5,166,0.0,0.0,1.0,0.0,0.7235674924034712,0.35745439453094824,0.4815809436751912,15.322277445925716,2124.1746632515888,7148.910659391447,1.0
110071,EXPORTADORA LOS FIORDOS LTDA.,SALMON DEL ATLANTICO,6636135.0,2022-10-01,2023-12-31,2do Semestre 2023,456.0,13,5,170,0.0,0.0,1.0,0.0,1.7714792489328712,0.5257215804028288,1.3199118575511934,15.708040424356126,2576.0696807345876,8801.165741770148,1.0
110106,ACUICOLA TORNAGALEONES SPA,SALMON DEL ATLANTICO,3765349.0,2020-10-01,2023-08-31,2do Semestre 2023,1064.0,2,5,171,0.0,0.0,1.0,0.0,0.35513917261520983,0.29829445460280346,0.1868377574274972,15.141351376382863,1940.450720837816,6484.65143933641,1.0
110205,AQUACHILE SPA,SALMON COHO,3065804.0,2022-12-01,2023-08-31,2do Semestre 2023,273.0,6,4,183,0.0,0.0,1.0,0.0,0.010009435084220579,0.2428756568527174,-0.08926652947198994,14.935820735608502,1750.9437455269658,5804.59929888838,1.0
110224,COOKE AQUACULTURE CHILE S.A.,SALMON DEL ATLANTICO,2756183.0,2022-06-01,2023-08-31,2do Semestre 2023,456.0,11,5,188,0.0,0.0,1.0,0.0,-0.14274616243142518,0.21834710818439812,-0.2114712274029395,14.829357672312362,1660.175593122607,5480.860582743539,1.0
110247,"AQUACHILE S.A., EMPRESAS",SALMON DEL ATLANTICO,2235.0,2023-04-01,2023-07-30,2do Semestre 2023,120.0,5,5,195,0.0,0.0,1.0,0.0,-1.5014426728975034,0.00017602951718715922,-1.2984303918573616,7.71244383427499,47.275786614291256,116.56881213130336,1.0
110259,COOKE AQUACULTURE CHILE S.A.,SALMON DEL ATLANTICO,2735397.0,2022-10-01,2023-10-31,2do Semestre 2023,395.0,11,5,199,0.0,0.0,1.0,0.0,-0.1530012092465967,0.21670041622028818,-0.21967527961901243,14.821787504274827,1653.903564298717,5458.540361904136,1.0
110272,MULTI X S.A.,SALMON DEL ATLANTICO,5141086.0,2022-07-01,2023-08-31,2do Semestre 2023,426.0,17,5,205,0.0,0.0,1.0,0.0,1.033877137609128,0.4072819973060037,0.7298291065847919,15.452775093672123,2267.3963041338848,7669.862386355186,1.0
110322,EXPORTADORA LOS FIORDOS LTDA.,SALMON COHO,3196431.0,2022-12-01,2023-12-31,2do Semestre 2023,395.0,13,4,221,0.0,0.0,1.0,0.0,0.07445598566275452,0.2532240851792732,-0.03770919622706745,14.977545745695004,1787.8565378687408,5936.632080097897,1.0
110334,SALMOCONCESIONES XI REGION S.A.,TRUCHA ARCOIRIS,3206757.0,2022-08-01,2023-08-31,2do Semestre 2023,395.0,24,6,223,0.0,0.0,1.0,0.0,0.07955045373806775,0.2540421233406029,-0.03363361443243794,14.980771015896648,1790.7420249717713,5946.962123216841,1.0
